kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,habitable_zone
7541502,K06885.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,44.827323809,1.99e-06,-1.99e-06,173.4103489,3.61e-05,-3.61e-05,1.494,0.051,-0.035,6.86103,0.00342,-0.00342,237120.0,61.1,-61.1,429.0,132.4,-309.0,779.0,,,87.2,87.57,-81.21,4484.5,1.0,q1_q17_dr25_tce,5160.0,207.0,-165.0,3.568,0.912,-0.228,3.279,1.012,-2.362,295.57651,43.190327,11.56,0
5807579,K06629.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.844323157,5.97e-07,-5.97e-07,133.6947708,2.76e-05,-2.76e-05,0.757,0.009,-0.006,5.07999,0.00068,-0.00068,222360.0,61.5,-61.5,90.67,24.12,-29.49,874.0,,,138.25,112.8,-83.71,4456.6,1.0,q1_q17_dr25_tce,5993.0,190.0,-211.0,4.114,0.299,-0.161,1.485,0.395,-0.483,296.3493,41.072968,13.745,0
2693092,K06285.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,39.841522897,2.098e-06,-2.098e-06,168.1412318,4.29e-05,-4.29e-05,0.902,0.007,-0.008,8.79024,0.00212,-0.00212,143680.0,31.4,-31.4,116.52,21.45,-39.85,765.0,,,80.93,45.28,-49.93,4421.6,1.0,q1_q17_dr25_tce,6078.0,164.0,-183.0,3.946,0.277,-0.111,2.07,0.381,-0.708,285.90485,37.928089,12.003,0
6806632,K06772.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,9.469191607,5.89e-07,-5.89e-07,140.9753434,5.11e-05,-5.11e-05,0.627,0.001,-0.001,9.55999,0.00257,-0.00257,63502.0,18.3,-18.3,49.17,21.71,-10.87,1679.0,,,1875.84,2543.21,-924.35,4419.3,1.0,q1_q17_dr25_tce,9454.0,301.0,-414.0,4.244,0.108,-0.234,1.832,0.809,-0.405,298.89075,42.209862,13.292,0
10275887,K07304.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.726748645,1.13e-06,-1.13e-06,139.4774644,9.89e-05,-9.89e-05,1.883,0.018,-0.024,19.4093,0.0111,-0.0111,393410.0,114.0,-114.0,277.38,79.71,-106.1,997.0,,,233.38,207.21,-154.66,4414.3,1.0,q1_q17_dr25_tce,5618.0,186.0,-169.0,4.107,0.378,-0.162,1.406,0.404,-0.538,292.59222,47.392277,13.04,0
10296163,K07309.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.296746368,4.22e-07,-4.22e-07,135.6856399,3.6e-05,-3.6e-05,1.623,0.057,-0.045,6.88069,0.0033,-0.0033,213840.0,59.1,-59.1,400.4,64.97,-162.6,1552.0,,,1370.16,666.11,-942.81,4407.8,1.0,q1_q17_dr25_tce,6461.0,156.0,-196.0,3.67,0.33,-0.088,2.884,0.468,-1.171,299.16693,47.356098,13.211,0
3938073,K06373.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,31.024310431,1.559e-06,-1.559e-06,158.8651537,3.94e-05,-3.94e-05,1.009,0.017,-0.018,7.63621,0.00212,-0.00212,96480.0,22.3,-22.3,93.29,18.8,-28.24,783.0,,,88.89,54.05,-50.19,4403.8,1.0,q1_q17_dr25_tce,6011.0,164.0,-164.0,3.998,0.273,-0.117,1.741,0.351,-0.527,286.15421,39.065708,12.512,0
2973509,K06300.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,6.62761199,2.69e-07,-2.69e-07,132.5466377,3.32e-05,-3.32e-05,0.753,0.008,-0.015,6.15281,0.00132,-0.00132,227140.0,29.2,-29.2,82.03,25.17,-16.8,1204.0,,,496.41,439.42,-218.43,4355.5,1.0,q1_q17_dr25_tce,6316.0,158.0,-189.0,4.231,0.18,-0.18,1.333,0.409,-0.273,287.0257,38.171021,13.558,0
6182849,K03512.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,6.399107136,2.14e-07,-2.14e-07,134.7016363,2.74e-05,-2.74e-05,0.245,0.002,-0.002,5.21981,0.00196,-0.00196,376770.0,133.0,-133.0,59.15,15.43,-7.72,1031.0,,,266.9,204.73,-88.01,4322.4,1.0,q1_q17_dr25_tce,6133.0,164.0,-182.0,4.435,0.116,-0.174,0.935,0.244,-0.122,283.07404,41.540878,13.718,0
6698670,K06760.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.81589054,3.32e-07,-3.32e-07,139.7935811,2.55e-05,-2.55e-05,0.219,0.068,-0.048,4.73495,0.00302,-0.00302,45400.0,13.1,-13.1,32.48,6.87,-8.4,1086.0,,,328.64,208.24,-166.81,4313.4,1.0,q1_q17_dr25_tce,6269.0,170.0,-170.0,4.109,0.228,-0.123,1.508,0.319,-0.39,293.83826,42.122211,12.96,0
8984706,K06190.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.135401047,3.86e-07,-3.86e-07,132.3238999,3.17e-05,-3.17e-05,0.704,0.005,-0.007,5.6831,0.00096,-0.00096,256060.0,26.1,-26.1,89.16,24.82,-30.37,1035.0,,,270.76,226.71,-166.41,4311.3,1.0,q1_q17_dr25_tce,5895.0,175.0,-175.0,4.103,0.344,-0.159,1.415,0.394,-0.482,300.93588,45.205688,13.92,0
6859813,K06778.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.88242209,3.97e-07,-3.97e-07,132.6767451,2.97e-05,-2.97e-05,0.788,0.007,-0.009,5.51934,0.00089,-0.00089,206810.0,31.3,-31.3,63.14,13.72,-7.37,894.0,,,150.98,97.66,-46.63,4284.2,1.0,q1_q17_dr25_tce,6200.0,166.0,-185.0,4.422,0.066,-0.154,1.045,0.227,-0.122,290.8067,42.343929,12.068,0
6877673,K06784.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,36.75892725,3.96e-06,-3.96e-06,156.0924573,8.59e-05,-8.59e-05,0.298,0.002,-0.001,15.5723,0.00564,-0.00564,261730.0,82.8,-82.8,51.31,15.4,-6.61,575.0,,,25.82,22.74,-8.46,4263.6,1.0,q1_q17_dr25_tce,6085.0,164.0,-182.0,4.438,0.084,-0.196,0.979,0.294,-0.126,295.76584,42.391331,13.676,0
6523216,K06725.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,14.313157391,7.8e-07,-7.8e-07,138.2205171,4.47e-05,-4.47e-05,0.004,0.008,-0.004,8.90236,0.00138,-0.00138,21567.0,5.8,-5.8,34.98,8.04,-8.05,1144.0,,,404.48,240.82,-178.65,4262.9,1.0,q1_q17_dr25_tce,5750.0,77.0,-86.0,3.703,0.162,-0.108,2.379,0.547,-0.547,292.08383,41.915031,13.254,0
4157488,K06390.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.197420145,2.44e-07,-2.44e-07,132.5674705,3.93e-05,-3.93e-05,1.025,0.013,-0.014,6.78534,0.00171,-0.00171,91307.0,19.9,-19.9,81.49,20.54,-30.82,1416.0,,,949.86,735.81,-626.86,4262.1,1.0,q1_q17_dr25_tce,6248.0,197.0,-197.0,4.05,0.405,-0.162,1.528,0.385,-0.578,291.60318,39.228329,13.961,0
12021387,K03522.01,,FALSE POSITIVE,FALSE POSITIVE,0.99,0,1,0,0,241.07074582,1.56e-05,-1.56e-05,223.9933126,4.86e-05,-4.86e-05,0.418,0.001,-0.001,9.88863,0.00332,-0.00332,70292.0,20.1,-20.1,76.53,11.85,-35.58,699.0,,,56.58,35.12,-45.95,4257.4,1.0,q1_q17_dr25_tce,9414.0,470.0,-941.0,3.883,0.36,-0.096,2.777,0.43,-1.291,295.91083,50.40976,10.656,0
8590780,K06183.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.326946311,1.49e-07,-1.49e-07,132.1921929,2.82e-05,-2.82e-05,0.482,0.003,-0.003,5.55905,0.00063,-0.00063,409030.0,33.7,-33.7,106.99,29.22,-35.71,1481.0,,,1137.15,938.8,-696.22,4247.8,1.0,q1_q17_dr25_tce,6231.0,188.0,-207.0,4.078,0.35,-0.15,1.501,0.41,-0.501,301.16916,44.645962,13.253,0
2708156,K06286.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.891268461,8.5e-08,-8.5e-08,132.6833032,3.72e-05,-3.72e-05,0.183,0.003,0.0,8.24958,0.0024,-0.0024,641910.0,290.0,-290.0,399.93,24.88,-223.6,5047.0,,,153163.32,39628.83,-128025.35,4211.8,1.0,q1_q17_dr25_tce,11287.0,313.0,-469.0,3.642,0.522,-0.058,4.662,0.29,-2.606,290.28711,37.936508,10.672,0
11826400,K06091.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.889372452,1.92e-07,-1.92e-07,134.779685,2.62e-05,-2.62e-05,0.403,0.021,-0.011,4.94674,0.00088,-0.00088,56841.0,16.6,-16.6,50.78,13.02,-17.36,1695.0,,,1951.4,1485.07,-1238.46,4146.7,1.0,q1_q17_dr25_tce,7249.0,201.0,-302.0,3.993,0.266,-0.143,2.071,0.531,-0.708,297.51343,50.07481,12.472,0
9207508,K07146.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.015152464,9.6e-08,-9.6e-08,132.1127635,3.93e-05,-3.93e-05,0.308,0.003,-0.003,8.17997,0.00242,-0.00242,561690.0,112.0,-112.0,132.05,44.05,-27.14,2107.0,,,4657.05,4583.34,-2142.06,4129.6,1.0,q1_q17_dr25_tce,6988.0,194.0,-267.0,4.163,0.128,-0.192,1.649,0.55,-0.339,286.59497,45.69828,13.705,0
6522750,K06724.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.445640466,7.24e-07,-7.24e-07,135.7462627,3.44e-05,-3.44e-05,0.588,0.004,-0.006,6.08966,0.00131,-0.00131,334160.0,42.8,-42.8,63.46,9.0,-3.83,682.0,,,51.15,19.22,-8.62,4093.9,1.0,q1_q17_dr25_tce,5759.0,78.0,-86.0,4.481,0.04,-0.12,0.945,0.134,-0.057,291.92892,41.956371,11.23,0
6029130,K06647.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,12.591656377,5.06e-07,-5.06e-07,134.7421233,3.26e-05,-3.26e-05,0.629,0.006,-0.006,5.53385,0.00112,-0.00112,302580.0,44.3,-44.3,49.21,7.94,-3.71,642.0,,,40.23,20.85,-9.41,3990.5,1.0,q1_q17_dr25_tce,5293.0,159.0,-143.0,4.604,0.032,-0.097,0.756,0.122,-0.057,287.03979,41.328869,14.832,0
8758161,K07087.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.998217563,2.9e-08,-2.9e-08,131.8142317,2.37e-05,-2.37e-05,1.003,0.037,-0.009,3.90851,0.00107,-0.00107,87567.0,0.0,0.0,88.64,25.91,-25.91,2795.0,,,14421.97,12067.48,-8231.34,3979.1,1.0,q1_q17_dr25_tce,6980.0,168.0,-264.0,4.06,0.24,-0.16,1.755,0.513,-0.513,293.62054,44.967281,12.457,0
9101279,K05614.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.811461128,8.6e-08,-8.6e-08,132.9324534,3.85e-05,-3.85e-05,0.309,0.002,-0.002,8.42343,0.00471,-0.00471,921670.0,281.0,-281.0,373.77,94.86,-176.3,3438.0,,,33024.44,24899.8,-25312.31,3934.3,1.0,q1_q17_dr25_tce,8572.0,238.0,-374.0,3.776,0.412,-0.137,3.034,0.77,-1.431,296.00156,45.448132,13.947,0
7257373,K06034.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.233450136,2.86e-07,-2.86e-07,133.1261573,4.37e-05,-4.37e-05,0.457,0.003,-0.002,8.57374,0.00258,-0.00258,430420.0,118.0,-118.0,70.33,20.95,-7.49,1050.0,,,287.6,253.58,-88.55,3921.8,1.0,q1_q17_dr25_tce,5841.0,164.0,-205.0,4.454,0.067,-0.202,0.977,0.291,-0.104,282.05328,42.864952,13.424,0
4661634,K06432.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,73.894163515,5.003e-06,-5.003e-06,159.9005068,5.23e-05,-5.23e-05,0.27,0.004,-0.005,9.48995,0.00353,-0.00353,213900.0,70.1,-70.1,39.18,7.17,-5.36,392.0,,,5.61,3.32,-1.91,3902.3,1.0,q1_q17_dr25_tce,5442.0,178.0,-162.0,4.469,0.113,-0.137,0.841,0.154,-0.115,293.6817,39.758839,15.329,0
9602595,K05700.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.55650976,2.77e-07,-2.77e-07,133.5221921,6.28e-05,-6.28e-05,0.622,0.004,-0.004,12.7364,0.00794,-0.00794,687450.0,206.0,-206.0,283.93,49.94,-92.66,2353.0,,,7238.22,3934.51,-4470.9,3867.7,1.0,q1_q17_dr25_tce,8105.0,226.0,-340.0,3.937,0.266,-0.114,2.433,0.428,-0.794,297.14346,46.228458,11.882,0
12017140,K00358.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,22.845241036,8.99e-07,-8.99e-07,172.8026986,3.17e-05,-3.17e-05,0.617,0.001,-0.001,5.3007,0.00244,-0.00244,45676.0,14.9,-14.9,30.35,4.76,-5.84,762.0,,,79.78,32.14,-30.77,3845.4,1.0,q1_q17_dr25_tce,5926.0,70.0,-88.0,4.187,0.176,-0.108,1.351,0.212,-0.26,293.91489,50.46933,13.883,0
5091614,K06515.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,21.142458554,7.91e-07,-7.91e-07,138.3916328,3.17e-05,-3.17e-05,0.971,0.171,-0.003,5.17846,0.00221,-0.00221,73961.0,15.0,-15.0,41.68,13.41,-4.45,672.0,,,48.12,45.69,-14.31,3830.9,1.0,q1_q17_dr25_tce,6079.0,169.0,-190.0,4.495,0.054,-0.229,0.945,0.304,-0.101,289.48297,40.292751,14.083,0
9344623,K07163.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,14.759477667,1.07e-06,-1.07e-06,139.7828128,5.85e-05,-5.85e-05,0.56,0.003,-0.003,9.7746,0.00312,-0.00312,357470.0,97.2,-97.2,76.06,23.33,-9.37,862.0,,,130.69,114.92,-41.85,3813.5,1.0,q1_q17_dr25_tce,6522.0,158.0,-198.0,4.407,0.065,-0.208,1.105,0.339,-0.136,292.7402,45.80151,13.822,0
2162994,K06260.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.101595158,1.74e-07,-1.74e-07,132.6324315,3.52e-05,-3.52e-05,0.394,0.001,-0.001,6.10362,0.00222,-0.00222,366580.0,169.0,-169.0,51.08,11.44,-4.87,1028.0,,,264.23,176.33,-70.46,3809.8,1.0,q1_q17_dr25_tce,5610.0,152.0,-152.0,4.533,0.074,-0.137,0.808,0.181,-0.077,292.05801,37.592049,14.162,0
9579192,K07192.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,12.08353781,7.22e-07,-7.22e-07,139.6155998,4.98e-05,-4.98e-05,0.749,0.001,-0.001,7.90317,0.00254,-0.00254,43087.0,16.0,-16.0,50.33,10.32,-15.48,1310.0,,,696.82,415.47,-401.04,3799.5,1.0,q1_q17_dr25_tce,6770.0,162.0,-203.0,3.89,0.266,-0.114,2.214,0.454,-0.681,287.63187,46.29871,12.344,0
8711548,K07079.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,18.778162159,1.13e-06,-1.13e-06,149.6776416,4.84e-05,-4.84e-05,0.357,0.004,-0.003,8.1018,0.0025,-0.0025,488410.0,174.0,-174.0,127.57,37.52,-33.8,1002.0,,,238.5,207.28,-129.86,3788.7,1.0,q1_q17_dr25_tce,6794.0,189.0,-284.0,4.102,0.214,-0.175,1.71,0.503,-0.453,298.87222,44.874432,13.944,0
8364119,K07024.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.73591011,2.93e-07,-2.93e-07,137.9876592,3.09e-05,-3.09e-05,0.613,0.005,-0.005,5.01919,0.00089,-0.00089,315130.0,25.7,-25.7,50.46,11.17,-3.71,806.0,,,99.92,65.95,-23.04,3786.7,1.0,q1_q17_dr25_tce,5623.0,152.0,-152.0,4.596,0.036,-0.144,0.763,0.169,-0.056,291.27377,44.371239,12.408,0
7970629,K06942.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.025534511,2.8e-08,-2.8e-08,132.4990072,2.25e-05,-2.25e-05,0.883,0.094,-0.004,3.52048,0.00188,-0.00188,110950.0,0.0,0.0,43.68,12.97,-4.33,1896.0,,,3066.26,2671.67,-890.11,3769.0,1.0,q1_q17_dr25_tce,6267.0,169.0,-207.0,4.487,0.065,-0.208,0.919,0.273,-0.091,295.40265,43.774761,14.541,0
5456023,K03521.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,131.97827736,6.99e-06,-6.99e-06,179.588119,4.04e-05,-4.04e-05,0.58,0.014,-0.014,7.14981,0.00378,-0.00378,345940.0,110.0,-110.0,147.83,79.88,-97.63,457.0,,,10.32,16.7,-9.26,3766.3,1.0,q1_q17_dr25_tce,4916.0,122.0,-146.0,3.717,0.9,-0.3,2.182,1.179,-1.441,294.03622,40.659191,14.313,0
11923819,K07496.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,33.159475806,2.324e-06,-2.324e-06,159.8126411,5.49e-05,-5.49e-05,0.768,0.006,-0.006,9.01353,0.00283,-0.00283,222170.0,62.2,-62.2,146.47,48.89,-32.57,1068.0,,,307.53,375.3,-188.7,3733.6,1.0,q1_q17_dr25_tce,7967.0,454.0,-844.0,4.001,0.162,-0.198,2.379,0.794,-0.529,296.46429,50.286152,11.562,0
10736223,K07367.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.105094098,2.9e-08,-2.9e-08,132.5461998,2.19e-05,-2.19e-05,0.161,0.002,-0.001,4.38191,0.00326,-0.00326,730500.0,507.0,-507.0,267.59,28.71,-114.8,3771.0,,,47811.67,17613.23,-34676.54,3732.8,1.0,q1_q17_dr25_tce,8011.0,223.0,-335.0,3.773,0.399,-0.07,2.927,0.314,-1.256,293.84622,48.050251,13.651,0
2306740,K06265.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.306982793,8.65e-07,-8.65e-07,143.7331641,6.95e-05,-6.95e-05,0.564,0.003,-0.004,11.4277,0.00381,-0.00381,341790.0,103.0,-103.0,81.21,21.75,-21.75,960.0,,,200.8,158.38,-104.35,3691.9,1.0,q1_q17_dr25_tce,5912.0,160.0,-160.0,4.225,0.258,-0.172,1.217,0.326,-0.326,292.26981,37.6982,13.545,0
9159301,K07138.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.044771557,2.17e-07,-2.17e-07,132.436907,5.91e-05,-5.91e-05,0.295,0.002,-0.001,11.0593,0.00412,-0.00412,487820.0,237.0,-237.0,231.93,56.16,-112.3,2816.0,,,14849.39,10369.99,-11566.93,3684.9,1.0,q1_q17_dr25_tce,8199.0,199.0,-370.0,3.747,0.416,-0.104,3.163,0.766,-1.532,293.69333,45.517021,12.146,0
8488876,K07047.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,5.801881299,2.05e-07,-2.05e-07,136.9821453,2.89e-05,-2.89e-05,0.81,0.003,0.0,4.21133,0.00212,-0.00212,34470.0,16.6,-16.6,62.9,9.24,-25.88,2001.0,,,3784.87,1768.34,-2678.69,3642.0,1.0,q1_q17_dr25_tce,7259.0,201.0,-302.0,3.739,0.392,-0.098,3.009,0.442,-1.238,289.40515,44.51548,12.368,0
10274244,K07303.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,13.68369259,4.62e-07,-4.62e-07,135.2108067,2.67e-05,-2.67e-05,0.089,0.06,-0.031,4.22504,0.0019,-0.0019,185510.0,55.3,-55.3,30.6,3.24,-3.24,635.0,,,38.37,13.81,-10.87,3641.6,1.0,q1_q17_dr25_tce,5359.0,144.0,-144.0,4.566,0.09,-0.06,0.708,0.075,-0.075,291.9364,47.309689,11.544,0
3439031,K04980.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.976012511,1.43e-07,-1.43e-07,132.9704424,4.02e-05,-4.02e-05,0.444,0.003,-0.002,6.52033,0.00161,-0.00161,449090.0,70.4,-70.4,79.99,17.41,-9.41,1476.0,,,1119.89,693.98,-339.58,3630.4,1.0,q1_q17_dr25_tce,6572.0,147.0,-180.0,4.408,0.063,-0.147,1.08,0.235,-0.127,290.13269,38.51368,11.287,0
9632895,K01451.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,27.32204488,1.164e-06,-1.164e-06,159.7472774,3.35e-05,-3.35e-05,0.257,0.003,-0.004,5.6716,0.00279,-0.00279,77474.0,25.7,-25.7,21.58,4.72,-1.91,531.0,,,18.81,12.28,-4.79,3622.7,1.0,q1_q17_dr25_tce,5620.0,152.0,-152.0,4.592,0.036,-0.135,0.772,0.169,-0.068,283.2413,46.378471,13.552,0
5393558,K06576.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.217121652,3.6e-07,-3.6e-07,137.2457336,2.92e-05,-2.92e-05,0.786,0.008,-0.009,4.35647,0.00062,-0.00062,205220.0,54.2,-54.2,81.1,22.06,-22.07,994.0,,,230.53,183.85,-123.51,3617.5,1.0,q1_q17_dr25_tce,5931.0,158.0,-193.0,4.196,0.246,-0.164,1.349,0.367,-0.367,299.18677,40.501701,13.752,0
7677005,K06903.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,38.058140058,2.534e-06,-2.534e-06,142.4101791,5.64e-05,-5.64e-05,0.63,0.004,-0.005,8.82403,0.00292,-0.00292,308870.0,86.4,-86.4,94.1,21.89,-14.59,736.0,,,69.39,46.43,-26.57,3602.0,1.0,q1_q17_dr25_tce,6894.0,164.0,-247.0,4.25,0.092,-0.138,1.419,0.33,-0.22,289.91574,43.390789,12.178,0
9549472,K06206.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,15.713787218,1.389e-06,-1.389e-06,132.0981464,7.15e-05,-7.15e-05,0.762,0.001,-0.001,11.3122,0.00442,-0.00442,60384.0,27.9,-27.9,27.64,7.86,-4.23,747.0,,,73.68,61.54,-26.92,3602.0,1.0,q1_q17_dr25_tce,5843.0,158.0,-176.0,4.399,0.124,-0.186,1.006,0.286,-0.154,299.6091,46.11824,14.049,0
6762829,K01740.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,18.795269797,1.43e-06,-1.43e-06,138.6686066,6.14e-05,-6.14e-05,0.201,0.03,0.0,9.9816,0.00316,-0.00316,28241.0,9.3,-9.3,30.77,2.71,-2.7,899.0,,,154.05,43.42,-35.91,3596.6,1.0,q1_q17_dr25_tce,5623.0,113.0,-113.0,3.925,0.055,-0.045,1.841,0.162,-0.162,286.83035,42.279202,13.941,0
8690001,K07075.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,19.35954117,3.06e-05,-3.06e-05,134.25201,0.00221,-0.00221,0.328,0.002,-0.001,12.8464,0.00528,-0.00528,386980.0,171.0,-171.0,101.44,32.95,-49.46,942.0,,,186.12,185.74,-143.37,3590.2,1.0,q1_q17_dr25_tce,6198.0,204.0,-204.0,3.96,0.57,-0.19,1.567,0.509,-0.764,292.10843,44.846481,14.257,0
3240159,K03515.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,82.137609997,2.997e-06,-2.997e-06,196.1225133,2.92e-05,-2.92e-05,1.221,0.015,-0.015,6.11904,0.00272,-0.00272,210770.0,82.0,-82.0,197.85,43.17,-70.11,640.0,,,39.55,25.32,-24.67,3583.1,1.0,q1_q17_dr25_tce,6395.0,162.0,-162.0,3.904,0.307,-0.102,2.012,0.439,-0.713,292.71317,38.369659,12.261,0
11924426,K05944.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,64.713168094,3.183e-06,-3.183e-06,171.3677102,3.86e-05,-3.86e-05,0.573,0.011,-0.012,5.69869,0.00103,-0.00103,312970.0,34.2,-34.2,62.03,18.41,-7.9,482.0,,,12.8,11.12,-4.17,3582.5,1.0,q1_q17_dr25_tce,6175.0,166.0,-185.0,4.44,0.084,-0.196,0.974,0.289,-0.124,296.70383,50.281551,13.882,0
9948002,K03562.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,101.26336282,1.453e-05,-1.453e-05,214.125128,0.000113,-0.000113,0.944,0.016,-0.013,17.8951,0.00922,-0.00922,72792.0,29.8,-29.8,44.0,15.09,-5.01,435.0,,,8.47,8.51,-2.64,3573.1,1.0,q1_q17_dr25_tce,6309.0,169.0,-206.0,4.413,0.07,-0.21,1.062,0.364,-0.121,290.42529,46.889938,14.319,0
9528430,K03489.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,90.08255562,1.345e-05,-1.345e-05,173.987561,0.000109,-0.000109,0.099,0.009,-0.017,19.7301,0.00869,-0.00869,43252.0,14.5,-14.5,49.2,9.2,-17.07,666.0,,,46.58,26.41,-28.78,3571.6,1.0,q1_q17_dr25_tce,6523.0,176.0,-176.0,3.835,0.292,-0.097,2.343,0.438,-0.813,292.66357,46.114941,12.963,0
10920813,K07386.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,53.7406575,2.017e-05,-2.017e-05,209.294733,0.000286,-0.000286,0.386,0.001,-0.002,47.2475,0.0225,-0.0225,116720.0,40.7,-40.7,25.44,3.62,-2.42,398.0,,,5.93,3.07,-1.71,3568.1,1.0,q1_q17_dr25_tce,5288.0,202.0,-184.0,4.577,0.056,-0.077,0.737,0.105,-0.07,292.21005,48.315643,13.756,0
7133286,K07581.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,38.51077573,1.168e-05,-1.168e-05,155.594831,0.000251,-0.000251,0.467,0.002,-0.002,38.8558,0.0187,-0.0187,84633.0,30.5,-30.5,18.68,1.33,-1.82,352.0,,,3.64,1.14,-1.11,3567.5,3.0,q1_q17_dr25_tce,4374.0,153.0,-168.0,4.626,0.056,-0.024,0.635,0.045,-0.062,296.05859,42.669567,13.035,0
7122259,K03454.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,20.882125422,1.62e-06,-1.62e-06,146.5689626,6.84e-05,-6.84e-05,0.743,0.007,-0.007,8.03365,0.0028,-0.0028,233450.0,76.5,-76.5,66.27,21.58,-7.17,737.0,,,69.67,68.69,-22.23,3506.5,1.0,q1_q17_dr25_tce,6335.0,197.0,-241.0,4.427,0.065,-0.208,1.072,0.349,-0.116,293.14578,42.624161,15.6,0
